course_id,course_name,level,stream,scope,source,source_url,verification_status
COURSE139,M.Sc. Statistics,PG,Science,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE140,M.Sc. Environmental Science,PG,Environmental Studies,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE141,M.Sc. Geology,PG,Earth Sciences,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE142,M.Sc. Food Technology,PG,Food Technology,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE143,M.Sc. Agriculture,PG,Agriculture,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE144,M.Tech. Computer Science,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE145,M.Tech. Artificial Intelligence,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE146,M.Tech. Data Science,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE147,M.Tech. Electronics & Communication,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE148,M.Tech. Mechanical Engineering,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE149,M.Tech. Civil Engineering,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE150,M.Tech. Biotechnology,PG,Engineering,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE151,M.Arch.,PG,Architecture,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE152,M.Plan.,PG,Planning,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE153,M.Des.,PG,Design,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE154,MFA,PG,Fine Arts,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE155,M.Ed.,PG/Professional,Education,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE156,M.P.Ed.,PG/Professional,Physical Education,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE157,M.Lib.I.Sc.,PG,Library Science,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE158,M.S.W.,PG,Social Work,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE159,LL.M.,PG/Professional,Law,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE160,M.Pharm.,PG/Professional,Pharmacy,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE161,M.Sc. Nursing,PG/Professional,Nursing,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE162,MPH,PG/Professional,Public Health,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE163,MPT,PG/Professional,Allied Health,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE164,MD,PG/Medical,Medicine,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE165,MS,PG/Medical,Medicine,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE166,MDS,PG/Medical,Dental,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE167,MD Ayurveda,PG/Medical,AYUSH,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE168,MD Homoeopathy,PG/Medical,AYUSH,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE169,M.V.Sc.,PG/Professional,Veterinary,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE170,MHM,PG/Professional,Hospitality,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE171,MTTM,PG/Professional,Tourism,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE172,Ph.D. English,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE173,Ph.D. Economics,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE174,Ph.D. Physics,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE175,Ph.D. Chemistry,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE176,Ph.D. Mathematics,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE177,Ph.D. Computer Science,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE178,Ph.D. Management,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE179,Ph.D. Law,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
COURSE180,Ph.D. Education,Doctoral,Research,All India,UGC/AISHE-aligned national course catalogue,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Prototype catalogue; verify institution-specific availability and regulator approval.
